congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc
118,House,479,2023-09-28,1,480,187,241,0.295,0.166,-0.617,0.852,-30.01,HR4665,Failed,,On Agreeing to the Amendment,
118,House,480,2023-09-28,1,481,191,238,-0.061,-0.76,-0.62,1.143,-48.887,HR4665,Failed,,On Agreeing to the Amendment,
118,House,481,2023-09-28,1,482,132,298,0.067,-0.998,-0.253,0.482,-103.697,HR4665,Failed,,On Agreeing to the Amendment,
118,House,482,2023-09-28,1,483,198,232,-0.042,-0.999,-0.481,0.606,-42.262,HR4665,Failed,,On Agreeing to the Amendment,
118,House,483,2023-09-28,1,484,188,242,0.176,-0.302,-0.325,0.405,-54.494,HR4665,Failed,,On Agreeing to the Amendment,
118,House,484,2023-09-28,1,485,213,219,0.201,0.317,-0.693,0.44,-12.89,HR4665,Failed,,On Agreeing to the Amendment,
118,House,485,2023-09-28,1,486,218,215,-0.129,-0.992,-0.597,0.586,-14.137,HR4665,Agreed to,,On Agreeing to the Amendment,
118,House,486,2023-09-28,1,487,170,260,0.294,0.057,-0.506,1.204,-48.361,HR4665,Failed,,On Agreeing to the Amendment,
118,House,487,2023-09-28,1,488,171,258,0.432,0.375,-0.481,1.198,-50.116,HR4665,Failed,,On Agreeing to the Amendment,
118,House,488,2023-09-28,1,489,173,255,0.3,0.088,-0.529,1.149,-44.863,HR4665,Failed,,On Agreeing to the Amendment,
118,House,489,2023-09-28,1,490,217,212,0.124,-0.444,-0.72,-0.043,-5.834,HR4665,Agreed to,,On Agreeing to the Amendment,
118,House,490,2023-09-28,1,491,360,67,0.089,-0.996,-0.182,-0.736,-94.032,HR4665,Agreed to,,On Agreeing to the Amendment,
118,House,491,2023-09-28,1,492,216,213,0.07,0.657,-0.704,-0.515,-7.168,HR4665,Agreed to,,On Agreeing to the Amendment,
118,House,492,2023-09-28,1,493,161,268,0.135,-0.442,-0.501,1.112,-57.655,HR4665,Failed,,On Agreeing to the Amendment,
118,House,493,2023-09-28,1,494,198,232,0.231,-0.572,-0.247,-0.022,-57.715,HR4665,Failed,,On Agreeing to the Amendment,
118,House,494,2023-09-28,1,495,213,218,0.131,-0.857,-0.286,-0.036,-33.34,HR4665,Failed,,On Agreeing to the Amendment,
118,House,495,2023-09-28,1,496,351,81,0.282,-0.959,-0.131,-0.696,-116.794,HR4665,Agreed to,,On Agreeing to the Amendment,
118,House,496,2023-09-28,1,497,178,253,0.242,-0.078,-0.013,0.554,-241.936,HR4665,Failed,,On Agreeing to the Amendment,
118,House,497,2023-09-28,1,498,187,244,0.371,0.657,-0.315,0.284,-57.27,HR4665,Failed,,On Agreeing to the Amendment,
118,House,498,2023-09-28,1,499,210,217,0.02,0.121,0.715,-0.08,-0.31,HR4665,Failed,"Making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2024, and for other purposes",On Motion to Recommit,
118,House,499,2023-09-28,1,500,216,212,-0.134,0.991,-0.595,-0.723,-7.15,HR4665,Passed,"Making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2024, and for other purposes",On Passage,
118,House,500,2023-09-28,1,501,210,218,0.02,0.121,0.715,-0.08,-0.31,HR4365,Failed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2024, and for other purposes",On Motion to Recommit,
118,House,501,2023-09-28,1,502,218,210,-0.229,0.973,-0.532,-0.778,-13.814,HR4365,Passed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2024, and for other purposes",On Passage,
118,House,502,2023-09-28,1,503,311,117,0.018,-1.0,0.231,-0.563,-111.425,HR5692,Passed,"Making supplemental appropriations for the fiscal year ending September 30, 2024, and for other purposes",On Passage,
118,House,503,2023-09-28,1,504,210,218,0.02,0.121,0.715,-0.08,-0.31,HR4367,Failed,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2024, and for other purposes",On Motion to Recommit,
118,House,504,2023-09-28,1,505,220,208,-0.079,0.287,-0.702,-0.332,-2.875,HR4367,Passed,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2024, and for other purposes",On Passage,
118,House,505,2023-09-28,1,506,211,217,-0.076,0.854,0.684,0.723,-4.722,HR4368,Failed,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",On Motion to Recommit,
118,House,506,2023-09-28,1,507,191,237,0.254,-0.151,-0.264,0.063,-56.897,HR4368,Failed,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",On Passage,
118,House,507,2023-09-29,1,508,217,207,0.093,0.996,-0.518,0.273,-7.565,HRES741,Passed,"Providing for consideration of H.R. 5525, the Spending Reduction and Border Security Act",On Ordering the Previous Question,
118,House,508,2023-09-29,1,509,218,210,0.02,0.107,-0.716,0.06,-0.315,HRES741,Passed,"Providing for consideration of H.R. 5525, the Spending Reduction and Border Security Act",On Agreeing to the Resolution,
118,House,509,2023-09-29,1,510,210,216,0.02,0.122,0.716,-0.079,-0.31,HR5525,Failed,Spending Reduction and Border Security Act,On Motion to Recommit,
118,House,510,2023-09-29,1,511,198,232,-0.3,0.954,-0.473,-1.245,-56.22,HR5525,Failed,Spending Reduction and Border Security Act,On Passage,
118,House,511,2023-09-30,1,512,0,427,0.0,0.0,0.0,0.0,0.0,,Failed,,On Motion to Adjourn,
118,House,512,2023-09-30,1,513,335,91,0.499,-0.114,0.237,-0.435,-86.131,HR5860,Passed,"Continuing Appropriations Act, 2024 and Other Extensions Act","On Motion to Suspend the Rules and Pass, as Amended",
118,House,513,2023-10-02,1,514,390,0,0.0,0.0,0.0,0.0,0.0,HR2379,Passed,"To designate the facility of the United States Postal Service located at 616 East Main Street in St. Charles, Illinois, as the “Veterans of the Vietnam War Memorial Post Office”.",On Motion to Suspend the Rules and Pass,
118,House,514,2023-10-02,1,515,394,1,0.0,0.0,0.0,0.0,0.0,HR4502,Passed,Modernizing the Acquisition of Cybersecurity Experts Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,515,2023-10-03,1,516,218,207,0.02,0.121,-0.716,0.079,-0.31,HRES756,Passed,"Providing for consideration of the bill (H.R. 4394) Energy and Water Development and Related Agencies Appropriations Act, 2024; providing for consideration of the bill (H.R. 4364) Legislative Branch Appropriations Act, 2024; and for other purposes",On Ordering the Previous Question,
118,House,516,2023-10-03,1,517,218,208,-0.099,-0.944,-0.662,0.483,-6.682,HRES756,Passed,"Providing for consideration of the bill (H.R. 4394) Energy and Water Development and Related Agencies Appropriations Act, 2024; providing for consideration of the bill (H.R. 4364) Legislative Branch Appropriations Act, 2024; and for other purposes",On Agreeing to the Resolution,
118,House,517,2023-10-03,1,518,208,218,-0.242,0.97,-0.54,-1.149,-33.87,HRES757,Failed,Declaring the office of Speaker of the House of Representatives to be vacant.,On Motion to Table,
118,House,518,2023-10-03,1,519,216,210,-0.23,0.973,0.551,1.069,-25.499,HRES757,Passed,Declaring the office of Speaker of the House of Representatives to be vacant.,On Agreeing to the Resolution,
118,House,519,2023-10-17,1,521,212,220,0.022,0.113,0.716,-0.068,-0.327,,Jeffries,,Election of the Speaker,
118,House,520,2023-10-18,1,523,212,221,0.022,0.113,0.716,-0.068,-0.327,,Jeffries,,Election of the Speaker,
118,House,521,2023-10-20,1,525,210,219,0.022,0.113,0.716,-0.068,-0.327,,Jeffries,,Election of the Speaker,
118,House,522,2023-10-25,1,527,220,209,0.022,0.113,-0.716,0.068,-0.326,,Johnson (LA),,Election of the Speaker,
118,House,523,2023-10-25,1,528,412,10,0.0,0.0,0.0,0.0,0.0,HRES771,Passed,Standing with Israel as it defends itself against the barbaric war launched by Hamas and other terrorists,On Motion to Suspend the Rules and Agree,
118,House,524,2023-10-26,1,529,156,265,0.286,-0.855,-0.65,0.408,-61.949,HR4394,Failed,,On Agreeing to the Amendment,
118,House,525,2023-10-26,1,530,277,142,0.238,0.971,0.185,0.173,-129.173,HR4394,Agreed to,,On Agreeing to the Amendment,
118,House,526,2023-10-26,1,531,212,213,0.156,0.294,-0.714,-0.149,-8.446,HR4394,Failed,,On Agreeing to the Amendment,
118,House,527,2023-10-26,1,532,161,257,0.146,-0.989,-0.384,0.394,-70.687,HR4394,Failed,,On Agreeing to the Amendment,
118,House,528,2023-10-26,1,533,137,287,0.492,0.798,-0.351,0.165,-82.589,HR4394,Failed,,On Agreeing to the Amendment,
118,House,529,2023-10-26,1,534,135,284,0.333,-0.206,-0.298,0.512,-78.138,HR4394,Failed,,On Agreeing to the Amendment,
118,House,530,2023-10-26,1,535,105,319,0.094,-0.886,-0.51,1.258,-75.486,HR4394,Failed,,On Agreeing to the Amendment,
118,House,531,2023-10-26,1,536,115,306,0.272,-0.579,-0.251,0.452,-91.22,HR4394,Failed,,On Agreeing to the Amendment,
118,House,532,2023-10-26,1,537,123,300,0.342,-0.244,-0.289,0.564,-81.809,HR4394,Failed,,On Agreeing to the Amendment,
118,House,533,2023-10-26,1,538,137,283,0.423,0.11,-0.351,0.485,-70.757,HR4394,Failed,,On Agreeing to the Amendment,
118,House,534,2023-10-26,1,539,105,316,0.197,-0.98,-0.654,1.103,-72.973,HR4394,Failed,,On Agreeing to the Amendment,
118,House,535,2023-10-26,1,540,134,283,0.463,0.255,-0.338,0.345,-73.609,HR4394,Failed,,On Agreeing to the Amendment,
118,House,536,2023-10-26,1,541,122,299,0.485,0.188,-0.3,0.253,-84.122,HR4394,Failed,,On Agreeing to the Amendment,
118,House,537,2023-10-26,1,542,130,287,0.493,0.408,-0.344,0.302,-75.436,HR4394,Failed,,On Agreeing to the Amendment,
118,House,538,2023-10-26,1,543,122,295,0.526,0.85,-0.424,0.189,-76.359,HR4394,Failed,,On Agreeing to the Amendment,
118,House,539,2023-10-26,1,544,116,303,-0.058,-0.449,0.147,0.571,-112.759,HR4394,Failed,,On Agreeing to the Amendment,
118,House,540,2023-10-26,1,545,121,299,-0.289,-0.133,0.166,0.461,-119.094,HR4394,Failed,,On Agreeing to the Amendment,
118,House,541,2023-10-26,1,546,176,241,0.004,-1.0,-0.279,0.341,-72.013,HR4394,Failed,,On Agreeing to the Amendment,
118,House,542,2023-10-26,1,547,120,291,0.087,-0.839,-0.303,0.674,-84.321,HR4394,Failed,,On Agreeing to the Amendment,
118,House,543,2023-10-26,1,548,207,204,0.159,0.227,-0.698,0.379,-7.835,HR4394,Agreed to,,On Agreeing to the Amendment,
118,House,544,2023-10-26,1,549,208,209,0.159,0.241,-0.701,0.346,-8.009,HR4394,Failed,,On Agreeing to the Amendment,
118,House,545,2023-10-26,1,550,207,204,0.146,0.231,-0.708,0.231,-6.322,HR4394,Agreed to,,On Agreeing to the Amendment,
118,House,546,2023-10-26,1,551,166,247,0.305,0.048,-0.308,0.402,-55.632,HR4394,Failed,,On Agreeing to the Amendment,
118,House,547,2023-10-26,1,552,160,250,0.383,0.299,-0.359,0.483,-51.396,HR4394,Failed,,On Agreeing to the Amendment,
118,House,548,2023-10-26,1,553,164,249,0.342,0.16,-0.334,0.487,-53.577,HR4394,Failed,,On Agreeing to the Amendment,
118,House,549,2023-10-26,1,554,100,314,0.165,-0.731,-0.343,0.866,-76.236,HR4394,Failed,,On Agreeing to the Amendment,
118,House,550,2023-10-26,1,555,76,335,0.219,-0.92,-0.337,0.738,-71.416,HR4394,Failed,,On Agreeing to the Amendment,
118,House,551,2023-10-26,1,556,192,222,0.207,-0.764,-0.278,0.031,-54.149,HR4394,Failed,,On Agreeing to the Amendment,
118,House,552,2023-10-26,1,557,199,210,0.016,0.104,0.717,-0.031,-0.28,HR4394,Failed,"Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Motion to Recommit,
118,House,553,2023-10-26,1,558,210,199,-0.153,0.988,-0.562,-0.666,-6.948,HR4394,Passed,"Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Passage,
118,House,554,2023-11-01,1,559,222,186,-0.1,0.995,0.22,0.341,-77.489,HRES829,Passed,"Censuring Representative Rashida Tlaib for antisemitic activity, sympathizing with terrorist organizations, and leading an insurrection at the United States Capitol Complex",On Motion to Table,
118,House,555,2023-11-01,1,560,354,53,0.054,-0.637,-0.087,-0.833,-84.952,HRES559,Passed,Declaring it is the policy of the United States that a nuclear Islamic Republic of Iran is not acceptable,On Motion to Suspend the Rules and Agree,
118,House,556,2023-11-01,1,561,363,46,-0.407,-0.437,-0.269,-0.773,-58.561,HR340,Passed,Hamas and Other Palestinian Terrorist Groups International Financing Prevention Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,557,2023-11-01,1,562,201,209,0.02,0.113,0.716,-0.061,-0.309,HR4364,Failed,"Making appropriations for the Legislative Branch for the fiscal year ending September 30, 2024, and for other purposes",On Motion to Recommit,
118,House,558,2023-11-01,1,563,214,197,-0.117,0.342,-0.638,-0.767,-5.525,HR4364,Passed,"Making appropriations for the Legislative Branch for the fiscal year ending September 30, 2024, and for other purposes",On Passage,
118,House,559,2023-11-01,1,564,179,213,0.162,-0.987,0.131,0.084,-141.09,HRES773,Failed,Providing for the expulsion of Representative George Santos from the House of Representatives,On Agreeing to the Resolution,
118,House,560,2023-11-02,1,565,213,200,0.022,0.13,-0.715,0.063,-0.322,HRES838,Passed,"Providing for consideration of the bills (H.R. 4821) Dept. of Interior, Environment, and Related Agencies Appropriations Act, 2024; (H.R. 4820) Dept. of Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2024; and (H.R. 6126) Israel Security Supplemental Appropriations Act, 2024",On Ordering the Previous Question,
118,House,561,2023-11-02,1,566,213,203,0.022,0.13,-0.715,0.063,-0.322,HRES838,Passed,"Providing for consideration of the bills (H.R. 4821) Dept. of Interior, Environment, and Related Agencies Appropriations Act, 2024; (H.R. 4820) Dept. of Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2024; and (H.R. 6126) Israel Security Supplemental Appropriations Act, 2024",On Agreeing to the Resolution,
118,House,562,2023-11-02,1,567,144,280,0.154,-0.716,-0.331,0.578,-81.12,HR4821,Failed,,On Agreeing to the Amendment,
118,House,563,2023-11-02,1,568,184,239,0.102,-0.448,-0.6,1.048,-46.626,HR4821,Failed,,On Agreeing to the Amendment,
118,House,564,2023-11-02,1,569,166,253,0.092,-0.942,-0.585,0.764,-58.575,HR4821,Failed,,On Agreeing to the Amendment,
118,House,565,2023-11-02,1,570,129,292,0.449,0.078,-0.291,0.284,-84.516,HR4821,Failed,,On Agreeing to the Amendment,
118,House,566,2023-11-02,1,571,132,292,0.482,0.3,-0.349,0.351,-76.069,HR4821,Failed,,On Agreeing to the Amendment,
118,House,567,2023-11-02,1,572,177,246,0.244,-0.172,-0.317,0.402,-59.439,HR4821,Failed,,On Agreeing to the Amendment,
118,House,568,2023-11-02,1,573,180,243,0.111,-0.994,-0.237,0.17,-81.861,HR4821,Failed,,On Agreeing to the Amendment,
118,House,569,2023-11-02,1,574,163,261,0.304,-0.001,-0.265,0.479,-70.616,HR4821,Failed,,On Agreeing to the Amendment,
118,House,570,2023-11-02,1,575,213,212,0.211,-0.239,-0.256,-0.382,-33.326,HR4821,Agreed to,,On Agreeing to the Amendment,
118,House,571,2023-11-02,1,576,188,237,0.119,-0.993,-0.249,0.139,-71.908,HR4821,Failed,,On Agreeing to the Amendment,
118,House,572,2023-11-02,1,577,226,196,-0.041,0.045,-0.21,-0.307,-50.553,HR6126,Passed,,On Passage,
118,House,573,2023-11-02,1,578,396,23,0.343,-0.874,-0.071,-1.597,-41.876,HRES798,Passed,"Condemning the support of Hamas, Hezbollah, and other terrorist organizations at institutions of higher education, which may lead to the creation of a hostile environment for Jewish students, faculty, and staff","On Motion to Suspend the Rules and Agree, as Amended",
118,House,574,2023-11-02,1,579,161,251,0.357,0.155,-0.343,0.498,-55.353,HR4821,Failed,,On Agreeing to the Amendment,
118,House,575,2023-11-02,1,580,191,219,0.235,-0.972,-0.306,-0.029,-48.8,HR4821,Failed,,On Agreeing to the Amendment,
118,House,576,2023-11-02,1,581,212,202,-0.053,0.416,-0.343,-0.608,-17.503,HR4821,Agreed to,,On Agreeing to the Amendment,
118,House,577,2023-11-02,1,582,212,206,0.168,-0.195,-0.282,-0.376,-22.437,HR4821,Agreed to,,On Agreeing to the Amendment,
118,House,578,2023-11-02,1,583,191,227,0.117,-0.993,-0.32,0.181,-52.96,HR4821,Failed,,On Agreeing to the Amendment,
118,House,579,2023-11-02,1,584,166,251,0.233,-0.169,-0.31,0.568,-59.504,HR4821,Failed,,On Agreeing to the Amendment,
118,House,580,2023-11-02,1,585,217,202,-0.24,0.942,-0.494,-0.739,-17.309,HR4821,Agreed to,,On Agreeing to the Amendment,
118,House,581,2023-11-02,1,586,151,263,0.212,-0.413,-0.284,0.487,-71.149,HR4821,Failed,,On Agreeing to the Amendment,
118,House,582,2023-11-02,1,587,196,222,0.206,-0.041,-0.436,0.465,-32.598,HR4821,Failed,,On Agreeing to the Amendment,
118,House,583,2023-11-02,1,588,207,213,0.007,-1.0,-0.381,0.249,-27.501,HR4821,Failed,,On Agreeing to the Amendment,
118,House,584,2023-11-02,1,589,159,259,0.187,-0.444,-0.282,0.467,-71.627,HR4821,Failed,,On Agreeing to the Amendment,
118,House,585,2023-11-02,1,590,150,265,0.195,-0.471,-0.279,0.477,-74.457,HR4821,Failed,,On Agreeing to the Amendment,
118,House,586,2023-11-02,1,591,156,263,0.122,-0.548,-0.275,0.551,-77.112,HR4821,Failed,,On Agreeing to the Amendment,
118,House,587,2023-11-02,1,592,175,244,0.278,-0.093,-0.321,0.347,-58.972,HR4821,Failed,,On Agreeing to the Amendment,
118,House,588,2023-11-03,1,593,214,204,-0.005,0.815,-0.395,-0.291,-9.775,HR4821,Agreed to,,On Agreeing to the Amendment,
118,House,589,2023-11-03,1,594,212,204,0.121,0.222,-0.714,0.076,-3.447,HR4821,Agreed to,,On Agreeing to the Amendment,
118,House,590,2023-11-03,1,595,208,207,0.134,0.71,-0.387,-0.113,-17.536,HR4821,Agreed to,,On Agreeing to the Amendment,
118,House,591,2023-11-03,1,596,201,215,0.022,0.13,0.716,-0.058,-0.323,HR4821,Failed,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Motion to Recommit,
118,House,592,2023-11-03,1,597,213,203,0.322,-0.848,-0.638,-0.757,-10.624,HR4821,Passed,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Passage,
118,House,593,2023-11-03,1,598,342,69,-0.115,-0.701,-0.159,-0.596,-91.043,HR3774,Passed,SHIP Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,594,2023-11-06,1,599,384,1,0.0,0.0,0.0,0.0,0.0,HR1607,Passed,"To clarify jurisdiction with respect to certain Bureau of Reclamation pumped storage development, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",
118,House,595,2023-11-06,1,600,359,24,0.806,0.002,0.827,-1.458,-31.541,HR359,Passed,Fort San Geronimo Preservation Act,On Motion to Suspend the Rules and Pass,
118,House,596,2023-11-07,1,601,217,204,0.022,0.135,-0.715,0.051,-0.323,HRES847,Passed,"Providing for consideration of the bill (H.R. 4664) making appropriations for financial services and general government for the fiscal year ending September 30, 2024, and for other purposes",On Ordering the Previous Question,
118,House,597,2023-11-07,1,602,217,204,0.022,0.135,-0.715,0.051,-0.323,HRES847,Passed,"Providing for consideration of the bill (H.R. 4664) making appropriations for financial services and general government for the fiscal year ending September 30, 2024, and for other purposes",On Agreeing to the Resolution,
118,House,598,2023-11-07,1,603,212,214,0.335,-0.942,0.479,0.47,-20.27,HR4820,Failed,,On Agreeing to the Amendment,
118,House,599,2023-11-07,1,604,125,297,0.441,-0.296,-0.358,0.142,-79.755,HR4820,Failed,,On Agreeing to the Amendment,
118,House,600,2023-11-07,1,605,148,277,0.311,-0.218,-0.35,0.533,-70.442,HR4820,Failed,,On Agreeing to the Amendment,
118,House,601,2023-11-07,1,606,213,210,0.059,0.998,-0.472,-0.232,-12.503,HR4820,Agreed to,,On Agreeing to the Amendment,
118,House,602,2023-11-07,1,607,174,252,0.261,-0.601,-0.685,0.478,-53.917,HR4820,Failed,,On Agreeing to the Amendment,
118,House,603,2023-11-07,1,608,208,213,-0.141,0.99,0.331,0.41,-29.556,HRES845,Failed,"Censuring Representative Rashida Tlaib for promoting false narratives regarding the October 7, 2023, Hamas attack on Israel and for calling for the destruction of the State of Israel",On Motion to Table,
118,House,604,2023-11-07,1,609,144,282,0.428,0.181,-0.364,0.26,-71.979,HR4820,Failed,,On Agreeing to the Amendment,
118,House,605,2023-11-07,1,610,238,185,0.305,-0.255,0.266,0.103,-60.017,HR4820,Agreed to,,On Agreeing to the Amendment,
118,House,606,2023-11-07,1,611,106,324,0.478,-0.098,-0.309,0.396,-76.259,HR4820,Failed,,On Agreeing to the Amendment,
118,House,607,2023-11-07,1,612,133,295,0.272,-0.68,-0.458,0.583,-72.409,HR4820,Failed,,On Agreeing to the Amendment,
118,House,608,2023-11-07,1,613,104,325,0.259,-0.649,-0.528,1.077,-66.338,HR4820,Failed,,On Agreeing to the Amendment,
118,House,609,2023-11-07,1,614,191,238,0.073,-0.47,-0.291,0.426,-54.235,HR4820,Failed,,On Agreeing to the Amendment,
118,House,610,2023-11-07,1,615,211,220,0.057,0.548,-0.189,-0.095,-66.183,HR4820,Failed,,On Agreeing to the Amendment,
118,House,611,2023-11-07,1,616,201,229,0.189,0.672,-0.239,-0.037,-55.786,HR4820,Failed,,On Agreeing to the Amendment,
118,House,612,2023-11-07,1,617,164,264,0.386,0.291,-0.303,0.251,-69.007,HR4820,Failed,,On Agreeing to the Amendment,
118,House,613,2023-11-07,1,618,155,272,0.372,0.082,-0.319,0.399,-65.52,HR4820,Failed,,On Agreeing to the Amendment,
118,House,614,2023-11-07,1,619,212,217,0.101,-0.995,-0.543,0.104,-14.425,HR4820,Failed,,On Agreeing to the Amendment,
118,House,615,2023-11-07,1,620,112,318,0.192,-0.756,-0.258,0.537,-93.847,HR4820,Failed,,On Agreeing to the Amendment,
118,House,616,2023-11-07,1,621,211,219,0.182,0.662,-0.72,-0.128,-14.001,HR4820,Failed,,On Agreeing to the Amendment,
118,House,617,2023-11-07,1,622,234,188,-0.299,0.954,-0.276,-0.27,-69.781,HRES845,Passed,"Censuring Representative Rashida Tlaib for promoting false narratives regarding the October 7, 2023, Hamas attack on Israel and for calling for the destruction of the State of Israel",On Agreeing to the Resolution,
118,House,618,2023-11-08,1,623,336,86,-0.381,-0.267,-0.238,-0.353,-101.054,HR4664,Agreed to,,On Agreeing to the Amendment,
118,House,619,2023-11-08,1,624,115,306,0.392,-0.245,-0.331,0.511,-74.929,HR4664,Failed,,On Agreeing to the Amendment,
118,House,620,2023-11-08,1,625,187,238,0.157,-0.412,-0.239,0.211,-63.524,HR4664,Failed,,On Agreeing to the Amendment,
118,House,621,2023-11-08,1,626,140,286,0.493,0.87,-0.346,0.169,-86.44,HR4664,Failed,,On Agreeing to the Amendment,
118,House,622,2023-11-08,1,627,183,246,0.318,0.165,-0.469,0.482,-46.863,HR4664,Failed,,On Agreeing to the Amendment,
118,House,623,2023-11-08,1,628,172,257,0.368,0.93,-0.995,0.048,-60.685,HR4664,Failed,,On Agreeing to the Amendment,
118,House,624,2023-11-08,1,629,250,174,-0.269,0.356,-0.239,-0.341,-76.039,HR4664,Agreed to,,On Agreeing to the Amendment,
118,House,625,2023-11-08,1,630,219,210,0.1,-0.459,-1.062,-0.408,-7.133,HR4664,Agreed to,,On Agreeing to the Amendment,
118,House,626,2023-11-08,1,631,205,220,0.198,0.386,-0.337,-0.006,-27.732,HR4664,Failed,,On Agreeing to the Amendment,
118,House,627,2023-11-08,1,632,175,252,0.209,-0.203,-0.324,0.567,-57.627,HR4664,Failed,,On Agreeing to the Amendment,
118,House,628,2023-11-08,1,633,106,322,0.552,0.834,-0.284,0.084,-108.11,HR4664,Failed,,On Agreeing to the Amendment,
118,House,629,2023-11-08,1,634,145,273,0.005,-1.0,-0.352,0.693,-87.063,HR4664,Failed,,On Agreeing to the Amendment,
118,House,630,2023-11-08,1,635,205,211,0.158,0.841,-0.691,-0.062,-10.915,HR4664,Failed,,On Agreeing to the Amendment,
118,House,631,2023-11-08,1,636,198,221,0.253,0.123,-0.677,-0.525,-17.668,HR4664,Failed,,On Agreeing to the Amendment,
118,House,632,2023-11-08,1,637,196,223,0.195,0.513,-0.622,-0.71,-32.869,HR4664,Failed,,On Agreeing to the Amendment,
118,House,633,2023-11-08,1,638,142,277,0.233,-0.973,-0.41,0.391,-75.411,HR4664,Failed,,On Agreeing to the Amendment,
118,House,634,2023-11-08,1,639,208,212,0.39,-0.768,-0.741,-1.082,-21.109,HR4664,Failed,,On Agreeing to the Amendment,
118,House,635,2023-11-08,1,640,222,198,0.071,-0.511,-0.457,-0.595,-18.011,HR4664,Agreed to,,On Agreeing to the Amendment,
118,House,636,2023-11-09,1,641,165,257,0.048,-0.702,-0.293,0.574,-77.388,HR4664,Failed,,On Agreeing to the Amendment,
118,House,637,2023-11-09,1,642,220,202,-0.036,0.269,-0.62,-1.37,-16.063,HR4664,Agreed to,,On Agreeing to the Amendment,
118,House,638,2023-11-13,1,643,405,0,0.0,0.0,0.0,0.0,0.0,HR1105,Passed,Debbie Smith Act,"On Motion to Suspend the Rules and Pass, as Amended",
118,House,639,2023-11-13,1,644,409,0,0.0,0.0,0.0,0.0,0.0,HR593,Passed,"To rename the Department of Veterans Affairs community-based outpatient clinic in Hinesville, Georgia, as the “John Gibson, Dan James, William Sapp, and Frankie Smiley VA Clinic”",On Motion to Suspend the Rules and Pass,
118,House,640,2023-11-13,1,645,209,201,-0.091,0.996,0.287,0.339,-38.808,HRES863,Passed,"Impeaching Alejandro Nicholas Mayorkas, Secretary of Homeland Security, for high crimes and misdemeanors",On Motion to Refer,
118,House,641,2023-11-14,1,646,217,208,0.021,0.132,-0.715,0.059,-0.325,HRES864,Passed,"Providing for consideration of the bill (H.R. 5894) making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Ordering the Previous Question,
118,House,642,2023-11-14,1,647,217,209,0.021,0.132,-0.715,0.059,-0.325,HRES864,Passed,"Providing for consideration of the bill (H.R. 5894) making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Agreeing to the Resolution,
118,House,643,2023-11-14,1,648,131,300,0.397,-0.214,-0.293,0.282,-84.864,HR5894,Failed,,On Agreeing to the Amendment,
118,House,644,2023-11-14,1,649,190,241,0.297,0.955,-0.39,0.039,-49.811,HR5894,Failed,,On Agreeing to the Amendment,
118,House,645,2023-11-14,1,650,140,294,0.491,0.871,-0.479,0.199,-73.009,HR5894,Failed,,On Agreeing to the Amendment,
118,House,646,2023-11-14,1,651,183,251,0.184,-0.846,-0.307,0.199,-69.266,HR5894,Failed,,On Agreeing to the Amendment,
118,House,647,2023-11-14,1,652,186,247,0.31,0.166,-0.64,0.732,-34.294,HR5894,Failed,,On Agreeing to the Amendment,
118,House,648,2023-11-14,1,653,109,324,0.497,-0.395,-0.316,0.051,-91.275,HR5894,Failed,,On Agreeing to the Amendment,
118,House,649,2023-11-14,1,654,85,350,0.666,0.746,-0.962,0.804,-69.756,HR5894,Failed,,On Agreeing to the Amendment,
118,House,650,2023-11-14,1,655,81,353,0.659,0.752,-0.488,0.34,-67.049,HR5894,Failed,,On Agreeing to the Amendment,
118,House,651,2023-11-14,1,656,81,354,0.548,-0.1,-0.315,0.395,-72.845,HR5894,Failed,,On Agreeing to the Amendment,
